Phi[deg],Theta[deg],GainTotal
-58,68,0.897625
-56,68,0.78235
-54,68,0.67846
-52,68,0.593145
-50,68,0.52991
-48,68,0.487789
-46,68,0.461383
-44,68,0.441725
-42,68,0.417753
-40,68,0.378051
-38,68,0.312522
-36,68,0.213754
-34,68,0.0779567
-32,68,-0.0945545
-30,68,-0.299312
-28,68,-0.528049
-26,68,-0.769452
-24,68,-1.01031
-22,68,-1.23703
-20,68,-1.4374
-18,68,-1.60233
-16,68,-1.72706
-14,68,-1.81173
-12,68,-1.86076
-10,68,-1.88169
-8,68,-1.88357
-6,68,-1.87543
-4,68,-1.86524
-2,68,-1.85913
0,68,-1.86106
2,68,-1.87271
4,68,-1.89348
6,68,-1.92058
8,68,-1.94931
10,68,-1.97336
12,68,-1.98538
14,68,-1.97765
16,68,-1.94314
18,68,-1.87667
20,68,-1.77627
22,68,-1.64428
24,68,-1.48767
26,68,-1.31747
28,68,-1.14717
30,68,-0.990594
32,68,-0.859743
34,68,-0.763128
36,68,-0.70469
38,68,-0.683399
40,68,-0.693418
42,68,-0.72482
44,68,-0.764825
46,68,-0.799572
48,68,-0.816312
50,68,-0.805695
52,68,-0.763628
54,68,-0.692115
56,68,-0.598768
58,68,-0.495132
60,68,-0.394386
62,68,-0.309083
64,68,-0.249393
66,68,-0.222048
68,68,-0.229943
70,68,-0.272251
72,68,-0.34491
74,68,-0.441366
76,68,-0.553467
78,68,-0.672429
80,68,-0.78976
82,68,-0.898022
84,68,-0.991332
86,68,-1.06556
88,68,-1.11823
90,68,-1.14828
92,68,-1.15576
94,68,-1.14161
96,68,-1.10759
98,68,-1.05631
100,68,-0.991365
102,68,-0.917308
104,68,-0.839608
106,68,-0.764314
108,68,-0.697562
110,68,-0.644911
112,68,-0.610628
114,68,-0.597008
116,68,-0.603864
118,68,-0.628302
120,68,-0.664879
122,68,-0.706243
124,68,-0.744245
126,68,-0.771411
128,68,-0.782494
130,68,-0.775754
132,68,-0.753585
134,68,-0.722315
136,68,-0.6912
138,68,-0.670893
140,68,-0.67173
142,68,-0.702159
144,68,-0.767513
146,68,-0.869244
148,68,-1.00465
150,68,-1.1671
152,68,-1.34676
154,68,-1.5318
156,68,-1.70993
158,68,-1.87014
160,68,-2.00418
162,68,-2.10758
164,68,-2.1799
166,68,-2.22416
168,68,-2.24575
170,68,-2.25105
172,68,-2.24616
174,68,-2.23594
176,68,-2.22355
178,68,-2.21029
180,68,-2.19587
-180,70,-2.55685
-178,70,-2.53504
-176,70,-2.50763
-174,70,-2.47295
-172,70,-2.42922
-170,70,-2.37421
-168,70,-2.30494
-166,70,-2.21751
-164,70,-2.10754
-162,70,-1.97106
-160,70,-1.80581
-158,70,-1.61245
-156,70,-1.39529
-154,70,-1.16213
-152,70,-0.92332
-150,70,-0.690214
-148,70,-0.473622
-146,70,-0.282408
-144,70,-0.122512
-142,70,0.00360801
-140,70,0.0971393
-138,70,0.162676
-136,70,0.207594
-134,70,0.241014
-132,70,0.272446
-130,70,0.310275
-128,70,0.360402
-126,70,0.425376
-124,70,0.504218
-122,70,0.592937
-120,70,0.685516
-118,70,0.775053
-116,70,0.854799
-114,70,0.918962
-112,70,0.963235
-110,70,0.985109
-108,70,0.983992
-106,70,0.96118
-104,70,0.919681
-102,70,0.863909
-100,70,0.799273
-98,70,0.731702
-96,70,0.667173
-94,70,0.611301
-92,70,0.569012
-90,70,0.544299
-88,70,0.539995
-86,70,0.557531
-84,70,0.596642
-82,70,0.655094
-80,70,0.728537
-78,70,0.810604
-76,70,0.893332
-74,70,0.967905
-72,70,1.02561
-70,70,1.05888
-68,70,1.06226
-66,70,1.03316
-64,70,0.97242
-62,70,0.884379
-60,70,0.776593
-58,70,0.658988
-56,70,0.542517
-54,70,0.437417
-52,70,0.351389
-50,70,0.288078
-48,70,0.246247
-46,70,0.219887
-44,70,0.199198
-42,70,0.172227
-40,70,0.126753
-38,70,0.0521136
-36,70,-0.0593166
-34,70,-0.211086
-32,70,-0.402127
-30,70,-0.626701
-28,70,-0.874834
-26,70,-1.13326
-24,70,-1.3869
-22,70,-1.62074
-20,70,-1.82202
-18,70,-1.9821
-16,70,-2.09761
-14,70,-2.17053
-12,70,-2.20715
-10,70,-2.21639
-8,70,-2.20808
-6,70,-2.19154
-4,70,-2.17466
-2,70,-2.16348
0,70,-2.16196
2,70,-2.17197
4,70,-2.19323
6,70,-2.22341
8,70,-2.25823
10,70,-2.29168
12,70,-2.3164
14,70,-2.32422
16,70,-2.30701
18,70,-2.25781
20,70,-2.17244
22,70,-2.05101
24,70,-1.89896
26,70,-1.72687
28,70,-1.54901
30,70,-1.38086
32,70,-1.23643
34,70,-1.12604
36,70,-1.05488
38,70,-1.02245
40,70,-1.02276
42,70,-1.04517
44,70,-1.07591
46,70,-1.10014
48,70,-1.10447
50,70,-1.07957
52,70,-1.02215
54,70,-0.935671
56,70,-0.829573
58,70,-0.717146
60,70,-0.612872
62,70,-0.529942
64,70,-0.478443
66,70,-0.464373
68,70,-0.489359
70,70,-0.550945
72,70,-0.643247
74,70,-0.75791
76,70,-0.885225
78,70,-1.01532
80,70,-1.13926
82,70,-1.24985
84,70,-1.3421
86,70,-1.41315
88,70,-1.46187
90,70,-1.48831
92,70,-1.49312
94,70,-1.47731
96,70,-1.44213
98,70,-1.38937
100,70,-1.32162
102,70,-1.24263
104,70,-1.15738
106,70,-1.07192
108,70,-0.992837
110,70,-0.926522
112,70,-0.878314
114,70,-0.851629
116,70,-0.847272
118,70,-0.863066
120,70,-0.89392
122,70,-0.932435
124,70,-0.970075
126,70,-0.998769
128,70,-1.01266
130,70,-1.00955
132,70,-0.991688
134,70,-0.965576
136,70,-0.940898
138,70,-0.928849
140,70,-0.94026
142,70,-0.98386
144,70,-1.06491
146,70,-1.18435
148,70,-1.3385
150,70,-1.51932
152,70,-1.71537
154,70,-1.9133
156,70,-2.09974
158,70,-2.26335
160,70,-2.39646
162,70,-2.49588
164,70,-2.56277
166,70,-2.60166
168,70,-2.61894
170,70,-2.62139
172,70,-2.61489
174,70,-2.60369
176,70,-2.59011
178,70,-2.57473
180,70,-2.55685
-180,72,-2.88975
-178,72,-2.86382
-176,72,-2.83045
-174,72,-2.78952
-172,72,-2.74124
-170,72,-2.68548
-168,72,-2.62082
-166,72,-2.54405
-164,72,-2.45017
-162,72,-2.33325
-160,72,-2.18806
-158,72,-2.01194
-156,72,-1.80633
-154,72,-1.57736
-152,72,-1.33507
-150,72,-1.09183
-148,72,-0.860247
-146,72,-0.651234
-144,72,-0.472601
-142,72,-0.328206
-140,72,-0.217682
-138,72,-0.136697
-136,72,-0.0777123
-134,72,-0.031218
-132,72,0.012681
-130,72,0.062558
-128,72,0.1242
-126,72,0.199736
-124,72,0.287555
-122,72,0.38296
-120,72,0.47928
-118,72,0.569116
-116,72,0.645446
-114,72,0.702464
-112,72,0.736138
-110,72,0.744506
-108,72,0.727762
-106,72,0.688163
-104,72,0.629757
-102,72,0.557958
-100,72,0.47901
-98,72,0.399409
-96,72,0.32538
-94,72,0.262485
-92,72,0.215398
-90,72,0.187804
-88,72,0.182331
-86,72,0.200392
-84,72,0.241898
-82,72,0.30489
-80,72,0.385224
-78,72,0.476518
-76,72,0.57048
-74,72,0.657644
-72,72,0.728425
-70,72,0.774299
-68,72,0.788927
-66,72,0.769076
-64,72,0.715216
-62,72,0.631692
-60,72,0.526387
-58,72,0.409795
-56,72,0.293518
-54,72,0.188359
-52,72,0.10234
-50,72,0.0391056
-48,72,-0.00288213
-46,72,-0.0301591
-44,72,-0.0531584
-42,72,-0.0844743
-40,72,-0.136861
-38,72,-0.22131
-36,72,-0.345444
-34,72,-0.512382
-32,72,-0.72012
-30,72,-0.96148
-28,72,-1.22466
-26,72,-1.49447
-24,72,-1.7542
-22,72,-1.98802
-20,72,-2.18346
-18,72,-2.33331
-16,72,-2.43635
-14,72,-2.49676
-12,72,-2.52247
-10,72,-2.52315
-8,72,-2.50854
-6,72,-2.48734
-4,72,-2.46669
-2,72,-2.45208
0,72,-2.44728
2,72,-2.45438
4,72,-2.47369
6,72,-2.5037
8,72,-2.54101
10,72,-2.58045
12,72,-2.61527
14,72,-2.63744
16,72,-2.63822
18,72,-2.60918
20,72,-2.54375
22,72,-2.43926
24,72,-2.29868
26,72,-2.13127
28,72,-1.95135
30,72,-1.77573
32,72,-1.62041
34,72,-1.49765
36,72,-1.4141
38,72,-1.36997
40,72,-1.3593
42,72,-1.37096
44,72,-1.39046
46,72,-1.40235
48,72,-1.39302
50,72,-1.35355
52,72,-1.28165
54,72,-1.18227
56,72,-1.06647
58,72,-0.948922
60,72,-0.844985
62,72,-0.768056
64,72,-0.727757
66,72,-0.729013
68,72,-0.771905
70,72,-0.852101
72,72,-0.961727
74,72,-1.09055
76,72,-1.22738
78,72,-1.36153
80,72,-1.4841
82,72,-1.58882
84,72,-1.67232
86,72,-1.73371
88,72,-1.77379
90,72,-1.79407
92,72,-1.79598
94,72,-1.78049
96,72,-1.74808
98,72,-1.69925
100,72,-1.63508
102,72,-1.55786
104,72,-1.47152
106,72,-1.38156
108,72,-1.29467
110,72,-1.21787
112,72,-1.15751
114,72,-1.11822
116,72,-1.10197
118,72,-1.10757
120,72,-1.13059
122,72,-1.16392
124,72,-1.19898
126,72,-1.22741
128,72,-1.24294
130,72,-1.24303
132,72,-1.22972
134,72,-1.20948
136,72,-1.19214
138,72,-1.18915
140,72,-1.21152
142,72,-1.26803
144,72,-1.36366
146,72,-1.4987
148,72,-1.66833
150,72,-1.86304
152,72,-2.06977
154,72,-2.27381
156,72,-2.46115
158,72,-2.62083
160,72,-2.74654
162,72,-2.83714
164,72,-2.89589
166,72,-2.92893
168,72,-2.94347
170,72,-2.94617
172,72,-2.94211
174,72,-2.93425
176,72,-2.92349
178,72,-2.90915
180,72,-2.88975
-180,74,-3.20336
-178,74,-3.17449
-176,74,-3.13499
-174,74,-3.08644
-172,74,-3.03149
-170,74,-2.97261
-168,74,-2.91067
-166,74,-2.84381
-164,74,-2.76704
-162,74,-2.67287
-160,74,-2.55305
-158,74,-2.40109
-156,74,-2.21467
-154,74,-1.99713
-152,74,-1.75742
-150,74,-1.50838
-148,74,-1.26428
-146,74,-1.03823
-144,74,-0.840189
-142,74,-0.675717
-140,74,-0.545585
-138,74,-0.446032
-136,74,-0.369682
-134,74,-0.306974
-132,74,-0.247966
-130,74,-0.184173
-128,74,-0.110091
-126,74,-0.0240158
-124,74,0.0719569
-122,74,0.172671
-120,74,0.271086
-118,74,0.359558
-116,74,0.430986
-114,74,0.479694
-112,74,0.502016
-110,74,0.496613
-108,74,0.464531
-106,74,0.409039
-104,74,0.335246
-102,74,0.249538
-100,74,0.158892
-98,74,0.0701847
-96,74,-0.0103869
-94,74,-0.0776446
-92,74,-0.127512
-90,74,-0.156908
-88,74,-0.163612
-86,74,-0.146285
-84,74,-0.104733
-82,74,-0.040395
-80,74,0.0431453
-78,74,0.139879
-76,74,0.241533
-74,74,0.338266
-72,74,0.419781
-70,74,0.476666
-68,74,0.501695
-66,74,0.490916
-64,74,0.444361
-62,74,0.366263
-60,74,0.264696
-58,74,0.150547
-56,74,0.0358616
-54,74,-0.0682322
-52,74,-0.153613
-50,74,-0.216783
-48,74,-0.259602
-46,74,-0.289011
-44,74,-0.315845
-42,74,-0.353045
-40,74,-0.413616
-38,74,-0.508619
-36,74,-0.645461
-34,74,-0.826636
-32,74,-1.04902
-30,74,-1.30383
-28,74,-1.57737
-26,74,-1.85262
-24,74,-2.11167
-22,74,-2.33864
-20,74,-2.52239
-18,74,-2.6581
-16,74,-2.74735
-14,74,-2.79658
-12,74,-2.81485
-10,74,-2.81175
-8,74,-2.79595
-6,74,-2.77466
-4,74,-2.7536
-2,74,-2.73729
0,74,-2.72921
2,74,-2.73178
4,74,-2.74617
6,74,-2.77204
8,74,-2.80732
10,74,-2.84818
12,74,-2.889
14,74,-2.92249
16,74,-2.93991
18,74,-2.93176
20,74,-2.88926
22,74,-2.80661
24,74,-2.68356
26,74,-2.52701
28,74,-2.35052
30,74,-2.17172
32,74,-2.00841
34,74,-1.87487
36,74,-1.77937
38,74,-1.72301
40,74,-1.70005
42,74,-1.69912
44,74,-1.70535
46,74,-1.70311
48,74,-1.67906
50,74,-1.62502
52,74,-1.53991
54,74,-1.4301
56,74,-1.30793
58,74,-1.18906
60,74,-1.08925
62,74,-1.02169
64,74,-0.995184
66,74,-1.01327
68,74,-1.07422
70,74,-1.17161
72,74,-1.29541
74,74,-1.4335
76,74,-1.57335
78,74,-1.70386
80,74,-1.81675
82,74,-1.90739
84,74,-1.97476
86,74,-2.02055
88,74,-2.04791
90,74,-2.06004
92,74,-2.05919
94,74,-2.04619
96,74,-2.02059
98,74,-1.98123
100,74,-1.92722
102,74,-1.85888
104,74,-1.77845
106,74,-1.69035
108,74,-1.60093
110,74,-1.51754
112,74,-1.44747
114,74,-1.39657
116,74,-1.36816
118,74,-1.36229
120,74,-1.37551
122,74,-1.40139
124,74,-1.43167
126,74,-1.45803
128,74,-1.47409
130,74,-1.47704
132,74,-1.46866
134,74,-1.45521
136,74,-1.44634
138,74,-1.45335
140,74,-1.48716
142,74,-1.55632
144,74,-1.66538
146,74,-1.81381
148,74,-1.99556
150,74,-2.19959
152,74,-2.41126
154,74,-2.61476
156,74,-2.79595
158,74,-2.94495
160,74,-3.05766
162,74,-3.1356
164,74,-3.18447
166,74,-3.212
168,74,-3.22589
170,74,-3.2323
172,74,-3.23495
174,74,-3.23501
176,74,-3.23141
178,74,-3.22175
180,74,-3.20336
-180,76,-3.50768
-178,76,-3.47752
-176,76,-3.43226
-174,76,-3.37525
-172,76,-3.3118
-170,76,-3.24737
-168,76,-3.18561
-166,76,-3.12663
-164,76,-3.06609
-162,76,-2.99552
-160,76,-2.904
-158,76,-2.78102
-156,76,-2.61983
-154,76,-2.42007
-152,76,-2.18854
-150,76,-1.9379
-148,76,-1.68381
-146,76,-1.44159
-144,76,-1.22356
-142,76,-1.0373
-140,76,-0.885035
-138,76,-0.763918
-136,76,-0.667086
-134,76,-0.5853
-132,76,-0.508911
-130,76,-0.429795
-128,76,-0.342846
-126,76,-0.246732
-124,76,-0.143824
-122,76,-0.0394358
-120,76,0.0593293
-118,76,0.144844
-116,76,0.210116
-114,76,0.249719
-112,76,0.260434
-110,76,0.241599
-108,76,0.195154
-106,76,0.125405
-104,76,0.0385115
-102,76,-0.0582343
-100,76,-0.157262
-98,76,-0.251541
-96,76,-0.335194
-94,76,-0.403762
-92,76,-0.454097
-90,76,-0.484003
-88,76,-0.491858
-86,76,-0.476461
-84,76,-0.437262
-82,76,-0.374954
-80,76,-0.292216
-78,76,-0.194278
-76,76,-0.0889922
-74,76,0.0137443
-72,76,0.10314
-70,76,0.168996
-68,76,0.203213
-66,76,0.201069
-64,76,0.162062
-62,76,0.090193
-60,76,-0.0064329
-58,76,-0.116739
-56,76,-0.228488
-54,76,-0.330494
-52,76,-0.414774
-50,76,-0.478115
-48,76,-0.522696
-46,76,-0.5557
-44,76,-0.588096
-42,76,-0.632869
-40,76,-0.702982
-38,76,-0.809321
-36,76,-0.958873
-34,76,-1.15332
-32,76,-1.38826
-30,76,-1.65317
-28,76,-1.93245
-26,76,-2.20749
-24,76,-2.45976
-22,76,-2.67422
-20,76,-2.84207
-18,76,-2.96175
-16,76,-3.03794
-14,76,-3.0791
-12,76,-3.09478
-10,76,-3.09356
-8,76,-3.08215
-6,76,-3.06549
-4,76,-3.04733
-2,76,-3.03092
0,76,-3.01936
2,76,-3.01556
4,76,-3.0218
6,76,-3.03927
8,76,-3.06763
10,76,-3.10476
12,76,-3.14662
14,76,-3.1871
16,76,-3.21804
18,76,-3.22942
20,76,-3.21059
22,76,-3.15261
24,76,-3.05148
26,76,-2.91089
28,76,-2.74272
30,76,-2.56473
32,76,-2.39623
34,76,-2.25349
36,76,-2.14647
38,76,-2.07736
40,76,-2.0408
42,76,-2.02546
44,76,-2.01647
46,76,-1.99849
48,76,-1.95891
50,76,-1.89067
52,76,-1.79397
54,76,-1.67642
56,76,-1.55132
58,76,-1.43481
60,76,-1.34264
62,76,-1.2874
64,76,-1.27674
66,76,-1.31257
68,76,-1.39109
70,76,-1.5036
72,76,-1.63785
74,76,-1.77984
76,76,-1.91604
78,76,-2.03536
80,76,-2.13086
82,76,-2.20023
84,76,-2.24538
86,76,-2.27101
88,76,-2.28276
90,76,-2.28552
92,76,-2.28232
94,76,-2.2738
96,76,-2.25841
98,76,-2.23328
100,76,-2.19527
102,76,-2.1423
104,76,-2.07446
106,76,-1.99455
108,76,-1.90805
110,76,-1.82231
112,76,-1.74534
114,76,-1.68422
116,76,-1.64377
118,76,-1.62549
120,76,-1.62726
122,76,-1.64365
124,76,-1.66714
126,76,-1.68983
128,76,-1.70547
130,76,-1.71116
132,76,-1.70835
134,76,-1.70285
136,76,-1.70377
138,76,-1.72195
140,76,-1.76784
142,76,-1.84956
144,76,-1.97105
146,76,-2.13088
148,76,-2.32172
150,76,-2.53095
152,76,-2.74249
154,76,-2.93972
156,76,-3.10892
158,76,-3.24202
160,76,-3.33775
162,76,-3.40071
164,76,-3.43911
166,76,-3.46211
168,76,-3.47759
170,76,-3.49086
172,76,-3.50401
174,76,-3.51607
176,76,-3.52367
178,76,-3.52228
180,76,-3.50768
-180,78,-3.81254
-178,78,-3.78301
-176,78,-3.73288
-174,78,-3.66721
-172,78,-3.59399
-170,78,-3.5219
-168,78,-3.45763
-166,78,-3.40369
-164,78,-3.35698
-162,78,-3.30869
-160,78,-3.2458
-158,78,-3.15403
-156,78,-3.02191
-154,78,-2.8446
-152,78,-2.62584
-150,78,-2.3773
-148,78,-2.11553
-146,78,-1.85799
-144,78,-1.6195
-142,78,-1.40993
-140,78,-1.23327
-138,78,-1.08791
-136,78,-0.967881
-134,78,-0.864615
-132,78,-0.769089
-130,78,-0.673759
-128,78,-0.573989
-126,78,-0.468717
-124,78,-0.360345
-122,78,-0.254035
-120,78,-0.156649
-118,78,-0.0755517
-116,78,-0.0174528
-114,78,0.0125796
-112,78,0.011841
-110,78,-0.0196134
-108,78,-0.0789287
-106,78,-0.16077
-104,78,-0.257972
-102,78,-0.362446
-100,78,-0.466208
-98,78,-0.562318
-96,78,-0.645503
-94,78,-0.712316
-92,78,-0.760803
-90,78,-0.78987
-88,78,-0.798644
-86,78,-0.786135
-84,78,-0.751403
-82,78,-0.694243
-80,78,-0.616153
-78,78,-0.521211
-76,78,-0.416448
-74,78,-0.311459
-72,78,-0.217272
-70,78,-0.144728
-68,78,-0.102758
-66,78,-0.0968892
-64,78,-0.128242
-62,78,-0.193181
-60,78,-0.283747
-58,78,-0.388908
-56,78,-0.496512
-54,78,-0.595604
-52,78,-0.678576
-50,78,-0.742611
-48,78,-0.790152
-46,78,-0.828426
-44,78,-0.86825
-42,78,-0.922346
-40,78,-1.00337
-38,78,-1.12181
-36,78,-1.28407
-34,78,-1.49087
-32,78,-1.73639
-30,78,-2.00832
-28,78,-2.28924
-26,78,-2.55931
-24,78,-2.80006
-22,78,-2.99821
-20,78,-3.14815
-18,78,-3.25209
-16,78,-3.31779
-14,78,-3.35526
-12,78,-3.3738
-10,78,-3.38021
-8,78,-3.37854
-6,78,-3.37085
-4,78,-3.3585
-2,78,-3.34325
0,78,-3.3278
2,78,-3.31567
4,78,-3.31056
6,78,-3.3155
8,78,-3.33216
10,78,-3.36042
12,78,-3.39806
14,78,-3.44052
16,78,-3.48059
18,78,-3.50828
20,78,-3.51159
22,78,-3.47869
24,78,-3.40169
26,78,-3.28041
28,78,-3.1242
30,78,-2.95026
32,78,-2.77894
34,78,-2.62836
36,78,-2.51021
38,78,-2.42784
40,78,-2.37649
42,78,-2.34512
44,78,-2.31925
46,78,-2.28429
48,78,-2.22879
50,78,-2.14707
52,78,-2.04068
54,78,-1.91819
56,78,-1.79345
58,78,-1.68267
60,78,-1.60115
62,78,-1.56055
64,78,-1.56712
66,78,-1.6209
68,78,-1.71587
70,78,-1.84092
72,78,-1.98157
74,78,-2.12215
76,78,-2.24845
78,78,-2.35008
80,78,-2.42204
82,78,-2.46494
84,78,-2.48399
86,78,-2.4869
88,78,-2.48169
90,78,-2.47477
92,78,-2.46976
94,78,-2.46706
96,78,-2.46413
98,78,-2.45639
100,78,-2.43852
102,78,-2.40591
104,78,-2.35614
106,78,-2.28992
108,78,-2.21136
110,78,-2.12741
112,78,-2.04649
114,78,-1.97685
116,78,-1.92485
118,78,-1.89367
120,78,-1.88277
122,78,-1.88808
124,78,-1.90318
126,78,-1.92095
128,78,-1.93555
130,78,-1.94414
132,78,-1.94779
134,78,-1.95161
136,78,-1.96386
138,78,-1.99451
140,78,-2.0533
142,78,-2.14767
144,78,-2.28089
146,78,-2.45056
148,78,-2.64806
150,78,-2.85927
152,78,-3.06681
154,78,-3.25361
156,78,-3.40688
158,78,-3.52096
160,78,-3.59778
162,78,-3.64516
164,78,-3.67363
166,78,-3.69348
168,78,-3.71254
170,78,-3.73508
172,78,-3.7615
174,78,-3.78862
176,78,-3.81065
178,78,-3.82065
180,78,-3.81254
-180,80,-4.12673
-178,80,-4.09983
-176,80,-4.04618
-174,80,-3.97229
-172,80,-3.88875
-170,80,-3.80743
-168,80,-3.73819
-166,80,-3.68614
-164,80,-3.64983
-162,80,-3.62072
-160,80,-3.58435
-158,80,-3.52323
-156,80,-3.42135
-154,80,-3.26897
-152,80,-3.066
-150,80,-2.82229
-148,80,-2.55472
-146,80,-2.28264
-144,80,-2.0234
-142,80,-1.78933
-140,80,-1.58648
-138,80,-1.4148
-136,80,-1.2695
-134,80,-1.14304
-132,80,-1.02727
-130,80,-0.915384
-128,80,-0.803246
-126,80,-0.68993
-124,80,-0.577636
-122,80,-0.4711
-120,80,-0.376674
-118,80,-0.301245
-116,80,-0.251086
-114,80,-0.230806
-112,80,-0.242536
-110,80,-0.285473
-108,80,-0.355849
-106,80,-0.447336
-104,80,-0.551856
-102,80,-0.660679
-100,80,-0.765616
-98,80,-0.860058
-96,80,-0.939581
-94,80,-1.00196
-92,80,-1.04658
-90,80,-1.07358
-88,80,-1.08292
-86,80,-1.07387
-84,80,-1.04514
-82,80,-0.995565
-80,80,-0.925306
-78,80,-0.83701
-76,80,-0.736536
-74,80,-0.632827
-72,80,-0.536857
-70,80,-0.459925
-68,80,-0.411714
-66,80,-0.398559
-64,80,-0.422268
-62,80,-0.479701
-60,80,-0.563236
-58,80,-0.662136
-56,80,-0.764632
-54,80,-0.860295
-52,80,-0.942095
-50,80,-1.00767
-48,80,-1.05963
-46,80,-1.105
-44,80,-1.15416
-42,80,-1.21927
-40,80,-1.31247
-38,80,-1.4437
-36,80,-1.61864
-34,80,-1.83695
-32,80,-2.09133
-30,80,-2.36772
-28,80,-2.6471
-26,80,-2.90886
-24,80,-3.13529
-22,80,-3.31565
-20,80,-3.4481
-18,80,-3.53865
-16,80,-3.59781
-14,80,-3.63657
-12,80,-3.66334
-10,80,-3.68259
-8,80,-3.69523
-6,80,-3.7001
-4,80,-3.69586
-2,80,-3.68261
0,80,-3.66266
2,80,-3.64032
4,80,-3.62091
6,80,-3.60958
8,80,-3.61022
10,80,-3.62487
12,80,-3.65326
14,80,-3.6925
16,80,-3.73661
18,80,-3.77602
20,80,-3.79789
22,80,-3.78803
24,80,-3.7348
26,80,-3.63392
28,80,-3.49159
30,80,-3.3237
32,80,-3.15119
34,80,-2.99374
36,80,-2.86471
38,80,-2.76867
40,80,-2.70161
42,80,-2.65301
44,80,-2.60915
46,80,-2.55658
48,80,-2.48537
50,80,-2.39139
52,80,-2.2774
54,80,-2.15271
56,80,-2.03131
58,80,-1.92905
60,80,-1.86043
62,80,-1.83596
64,80,-1.86029
66,80,-1.93144
68,80,-2.04109
70,80,-2.17574
72,80,-2.31875
74,80,-2.45313
76,80,-2.56452
78,80,-2.6438
80,80,-2.68848
82,80,-2.70244
84,80,-2.69413
86,80,-2.67405
88,80,-2.65218
90,80,-2.63607
92,80,-2.62975
94,80,-2.63336
96,80,-2.64356
98,80,-2.65435
100,80,-2.65848
102,80,-2.64895
104,80,-2.62075
106,80,-2.5722
108,80,-2.50561
110,80,-2.42703
112,80,-2.345
114,80,-2.26873
116,80,-2.20609
118,80,-2.16207
120,80,-2.13789
122,80,-2.13118
124,80,-2.13689
126,80,-2.14903
128,80,-2.16243
130,80,-2.1744
132,80,-2.18561
134,80,-2.20024
136,80,-2.22541
138,80,-2.26991
140,80,-2.34248
142,80,-2.44979
144,80,-2.59435
146,80,-2.77285
148,80,-2.97541
150,80,-3.18653
152,80,-3.38773
154,80,-3.56186
156,80,-3.69751
158,80,-3.79174
160,80,-3.84986
162,80,-3.88267
164,80,-3.90269
166,80,-3.92099
168,80,-3.94515
170,80,-3.97845
172,80,-4.01968
174,80,-4.06367
176,80,-4.10224
178,80,-4.12601
180,80,-4.12673
-180,82,-4.45773
-178,82,-4.4354
-176,82,-4.37987
-174,82,-4.29878
-172,82,-4.20507
-170,82,-4.11362
-168,82,-4.03736
-166,82,-3.98407
-164,82,-3.95413
-162,82,-3.93975
-160,82,-3.92571
-158,82,-3.89206
-156,82,-3.81872
-154,82,-3.69114
-152,82,-3.50496
-150,82,-3.2675
-148,82,-2.99536
-146,82,-2.7094
-144,82,-2.42938
-142,82,-2.17022
-140,82,-1.94016
-138,82,-1.74095
-136,82,-1.56926
-134,82,-1.41876
-132,82,-1.28239
-130,82,-1.15417
-128,82,-1.03043
-126,82,-0.910247
-124,82,-0.795451
-122,82,-0.690138
-120,82,-0.599958
-118,82,-0.531152
-116,82,-0.489427
-114,82,-0.47884
-112,82,-0.50089
-110,82,-0.554005
-108,82,-0.633523
-106,82,-0.732198
-104,82,-0.841174
-102,82,-0.951263
-100,82,-1.0543
-98,82,-1.14422
-96,82,-1.21761
-94,82,-1.27358
-92,82,-1.31288
-90,82,-1.33686
-88,82,-1.34632
-86,82,-1.34085
-84,82,-1.31888
-82,82,-1.27834
-80,82,-1.21803
-78,82,-1.13902
-76,82,-1.04576
-74,82,-0.946232
-72,82,-0.85108
-70,82,-0.771846
-68,82,-0.718838
-66,82,-0.699161
-64,82,-0.715351
-62,82,-0.764874
-60,82,-0.840636
-58,82,-0.932458
-56,82,-1.02926
-54,82,-1.12139
-52,82,-1.20256
-50,82,-1.27087
-48,82,-1.32892
-46,82,-1.38326
-44,82,-1.44356
-42,82,-1.52122
-40,82,-1.62766
-38,82,-1.77218
-36,82,-1.9597
-34,82,-2.18878
-32,82,-2.45069
-30,82,-2.72976
-28,82,-3.00566
-26,82,-3.25757
-24,82,-3.46919
-22,82,-3.63279
-20,82,-3.75042
-18,82,-3.83161
-16,82,-3.88905
-14,82,-3.93412
-12,82,-3.97388
-10,82,-4.01022
-8,82,-4.04072
-6,82,-4.06079
-4,82,-4.06623
-2,82,-4.05541
0,82,-4.03023
2,82,-3.99594
4,82,-3.95969
6,82,-3.92894
8,82,-3.90996
10,82,-3.90693
12,82,-3.92155
14,82,-3.95259
16,82,-3.99535
18,82,-4.04094
20,82,-4.07616
22,82,-4.08504
24,82,-4.05266
26,82,-3.97074
28,82,-3.84203
30,82,-3.68065
32,82,-3.50756
34,82,-3.34368
36,82,-3.20389
38,82,-3.09396
40,82,-3.01071
42,82,-2.94439
44,82,-2.88227
46,82,-2.81236
48,82,-2.72641
50,82,-2.62186
52,82,-2.50255
54,82,-2.3782
56,82,-2.26257
58,82,-2.17081
60,82,-2.11641
62,82,-2.10853
64,82,-2.15012
66,82,-2.2372
68,82,-2.35917
70,82,-2.50026
72,82,-2.64199
74,82,-2.76646
76,82,-2.85973
78,82,-2.9145
80,82,-2.93111
82,82,-2.91664
84,82,-2.88246
86,82,-2.84125
88,82,-2.80442
90,82,-2.78023
92,82,-2.77289
94,82,-2.78236
